timestamp,load
2002-02-26,40630.91708333
2002-02-27,41278.56124999
2002-02-28,41308.74374999
2002-03-01,41269.81916667
2002-03-02,37689.07
2002-03-03,33678.24583334
2002-03-04,40422.16
2002-03-05,41527.28541667
2002-03-06,41674.65583333
2002-03-07,42257.71375001
2002-03-08,42473.185
2002-03-09,39003.39999999
2002-03-10,35034.22541666
2002-03-11,41871.54333333
2002-03-12,43060.24083333
2002-03-13,43427.96583334
2002-03-14,43288.39916666
2002-03-15,43022.92333333
2002-03-16,39418.0975
2002-03-17,35357.19791666001
2002-03-18,41795.94958334
2002-03-19,42888.865833339994
2002-03-20,43321.25208333
2002-03-21,42352.52
2002-03-22,41223.41583333
2002-03-23,38107.00958333
2002-03-24,34593.60791667
2002-03-25,41176.12208333
2002-03-26,41844.99500001
2002-03-27,42133.09916666
2002-03-28,41184.63083333
2002-03-29,33778.42416668
2002-03-30,35803.19375
2002-03-31,33691.42541667
2002-04-01,41203.32625
2002-04-02,42609.767083340004
2002-04-03,42472.45541668
2002-04-04,42100.34041668
2002-04-05,42103.41333333
2002-04-06,38547.35458334
2002-04-07,34229.75874999
2002-04-08,40683.06291667
2002-04-09,41865.91791667
2002-04-10,42276.87541667
2002-04-11,42469.85041667
2002-04-12,42702.99791667
2002-04-13,39000.856666659995
2002-04-14,34504.945416660004
2002-04-15,41310.77583333
2002-04-16,42355.92791667
2002-04-17,42636.02232333
2002-04-18,42972.13857333
2002-04-19,43000.24309666
2002-04-20,39109.419166659995
2002-04-21,34601.948631570005
2002-04-22,41409.840416659994
2002-04-23,42310.08666667
2002-04-24,42821.21666667
2002-04-25,43076.294166670006
2002-04-26,42917.49208333
2002-04-27,38967.447916670004
2002-04-28,34406.62500001
2002-04-29,41247.13416666
2002-04-30,42309.089166670004
2002-05-01,35491.2175
2002-05-02,41084.77362501
2002-05-03,41568.564166669996
2002-05-04,37960.09125
2002-05-05,33954.375416669995
2002-05-06,40754.57458334
2002-05-07,41752.79833334
2002-05-08,41915.85166667
2002-05-09,41544.34958333
2002-05-10,41411.49291666
2002-05-11,38234.05291666
2002-05-12,33776.32041667
2002-05-13,40691.751666669996
2002-05-14,41787.00583333
2002-05-15,42051.65208333
2002-05-16,41943.81833334
2002-05-17,41970.45125
2002-05-18,38334.937083330005
2002-05-19,34054.78333333
2002-05-20,40633.17833333
2002-05-21,41095.65041667
2002-05-22,40254.174166669996
2002-05-23,39901.97458334
2002-05-24,39605.92833333
2002-05-25,36683.43916666
2002-05-26,32374.28416667
2002-05-27,38629.11
2002-05-28,40031.11833333
2002-05-29,40354.604166670004
2002-05-30,35461.863750000004
2002-05-31,38305.40375
2002-06-01,36284.24083333
2002-06-02,33171.89575331
2002-06-03,39005.89041667
2002-06-04,41009.82833333
2002-06-05,41358.697916670004
2002-06-06,41303.479999999996
2002-06-07,41329.19666667
2002-06-08,37217.56
2002-06-09,33801.5575
2002-06-10,40634.27666668
2002-06-11,41844.425
2002-06-12,41847.86625
2002-06-13,41244.42916667
2002-06-14,41567.00291667
2002-06-15,38346.22541667
2002-06-16,33741.34375
2002-06-17,38794.23333334
2002-06-18,40998.265416669994
2002-06-19,41076.75583333
2002-06-20,41093.93333333
2002-06-21,40786.26708333
2002-06-22,37609.20333334
2002-06-23,33062.182499999995
2002-06-24,38726.80666667
2002-06-25,40345.81791668
2002-06-26,39080.63041667
2002-06-27,40575.23416668
2002-06-28,40504.339583320005
2002-06-29,37529.43375
2002-06-30,32398.97583334
2002-07-01,39182.810583340004
2002-07-02,40347.32208333
2002-07-03,40468.55458333
2002-07-04,40497.94624999999
2002-07-05,40476.73291667
2002-07-06,37258.316249999996
2002-07-07,33129.80833333
2002-07-08,37883.023749989996
2002-07-09,37999.03
2002-07-10,40142.91208333
2002-07-11,40524.11666668
2002-07-12,40596.41499999999
2002-07-13,36988.9014
2002-07-14,32650.025
2002-07-15,38801.5925
2002-07-16,39994.0
2002-07-17,40209.03625
2002-07-18,39991.692083329996
2002-07-19,39796.70499999
2002-07-20,37233.025
2002-07-21,33118.554583339996
2002-07-22,39165.88458334
2002-07-23,40425.108333330005
2002-07-24,40620.84458333
2002-07-25,40592.32226667
2002-07-26,40440.37166667
2002-07-27,37294.74083333
2002-07-28,32936.375833340004
2002-07-29,38943.413333339995
2002-07-30,40405.84083333
2002-07-31,40578.586249989996
2002-08-01,40634.397083339994
2002-08-02,40618.16166667
2002-08-03,37236.194583339995
2002-08-04,33237.05374999
2002-08-05,39876.89416666
2002-08-06,40930.76321667
2002-08-07,41267.81041667
2002-08-08,41378.76333334
2002-08-09,41456.69583333
2002-08-10,37891.68848333
2002-08-11,33481.33666667
2002-08-12,40421.83374999
2002-08-13,41680.782916669996
2002-08-14,41956.77666666
2002-08-15,41572.35458334
2002-08-16,41562.35291668
2002-08-17,38371.39083333
2002-08-18,34147.46083333
2002-08-19,40599.66583334
2002-08-20,41701.47291667
2002-08-21,41903.953333330006
2002-08-22,42005.77625
2002-08-23,41956.01791666
2002-08-24,38705.772916660004
2002-08-25,34529.52541667
2002-08-26,40801.50791668
2002-08-27,41524.95874999
2002-08-28,41626.76916668
2002-08-29,41996.09833334
2002-08-30,41437.8275
2002-08-31,38031.41791666
2002-09-01,33166.105416670005
2002-09-02,38676.89583334
2002-09-03,39946.65083334
2002-09-04,40406.95666667
2002-09-05,41203.17333333
2002-09-06,41879.09375
2002-09-07,35354.03
2002-09-08,33088.22708334
2002-09-09,39931.44749999
2002-09-10,41480.04333333
2002-09-11,41864.62333333
2002-09-12,42024.38124999
2002-09-13,42394.91166666
2002-09-14,38879.47749999
2002-09-15,34337.80625
2002-09-16,40593.77583333
2002-09-17,42029.63166667
2002-09-18,42570.99458333
2002-09-19,42725.889583330005
2002-09-20,42387.92083333
2002-09-21,38332.34208334
2002-09-22,33750.33791667
2002-09-23,40085.91875
2002-09-24,41062.946250010005
2002-09-25,40699.93625
2002-09-26,41117.57208333
2002-09-27,41501.81625
2002-09-28,38554.25958334
